,GROUP_NAME,PlusMinus
1306,K. Porzingis - K. Kuzma - M. Morris - D. Avdija - J. Goodwin,-2.6
1307,L. Dort - J. Giddey - A. Wiggins - J. Williams - J. Williams,-0.8
1308,L. James - R. Westbrook - A. Davis - L. Walker IV - A. Reaves,0.2
1309,L. James - R. Westbrook - T. Bryant - L. Walker IV - A. Reaves,1.6
1310,M. Conley - M. Beasley - L. Markkanen - C. Sexton - J. Vanderbilt,0.0
1311,M. Conley - M. Beasley - L. Markkanen - J. Vanderbilt - O. Agbaji,1.0
1312,M. Harrell - G. Niang - D. Melton - S. Milton - T. Maxey,4.0
1313,P. Beverley - N. Vucevic - Z. LaVine - C. White - P. Williams,1.9
1314,P. Siakam - O. Anunoby - G. Trent Jr. - P. Achiuwa - S. Barnes,-1.3
1315,P. Tucker - J. Harden - T. Harris - D. Melton - M. Thybulle,-1.3
1316,R. Barrett - O. Toppin - I. Quickley - M. McBride - J. Sims,-2.6
1317,R. Bullock - T. Hardaway Jr. - C. Wood - M. Kleber - L. Doncic,-0.7000000000000001
1318,R. Gobert - K. Anderson - T. Prince - A. Edwards - J. McDaniels,5.5
1319,R. Rubio - C. LeVert - D. Garland - D. Wade - E. Mobley,3.0
1320,R. Rubio - C. Osman - C. LeVert - D. Garland - E. Mobley,0.1
1321,S. Adams - T. Jones - D. Brooks - J. Morant - D. Roddy,-1.5
1322,S. Curry - J. Harris - R. O'Neale - M. Bridges - N. Claxton,0.4
1323,S. Dinwiddie - R. O'Neale - M. Bridges - C. Johnson - D. Sharpe,3.4
1324,S. Gilgeous-Alexander - I. Joe - J. Giddey - J. Williams - J. Williams,-3.0
1325,T. Hardaway Jr. - S. Dinwiddie - D. Powell - M. Kleber - J. Green,0.8
1326,T. Harris - J. Embiid - G. Niang - D. Melton - S. Milton,2.0
1327,T. Jones - B. Clarke - J. Konchar - D. Bane - J. LaRavia,-1.2
1328,T. Maledon - K. Jones - J. Bouknight - J. Thor - B. McGowens,2.8
1329,T. McConnell - B. Hield - J. Nwora - I. Jackson - B. Mathurin,-0.30000000000000004
1330,T. Prince - J. McLaughlin - J. Nowell - N. Reid - A. Edwards,2.6
1331,T. Prince - J. Nowell - N. Reid - A. Edwards - J. McDaniels,2.8
1332,T. Young - P. Siakam - F. VanVleet - O. Anunoby - G. Trent Jr.,-5.6
1333,W. Barton - K. Kuzma - D. Gafford - C. Kispert - J. Goodwin,0.0
1334,A. Rivers - R. Gobert - K. Anderson - D. Russell - A. Edwards,-0.7000000000000001
1335,A. Simons - D. Eubanks - N. Little - T. Watford - S. Sharpe,0.6000000000000001
1336,B. Beal - M. Morris - D. Gafford - D. Avdija - C. Kispert,1.0
1337,B. Biyombo - D. Saric - D. Lee - J. Okogie - D. Washington Jr.,-2.5
1338,B. Bogdanovic - D. Murray - J. Collins - O. Okongwu - A. Griffin,2.1
1339,B. Bogdanovic - H. Diallo - K. Hayes - I. Stewart - I. Livers,4.8
1340,B. Griffin - M. Brogdon - J. Tatum - D. White - G. Williams,-0.1
1341,C. Joseph - K. Hayes - R. Hampton - E. Omoruyi - J. Duren,-0.9
1342,C. LeVert - D. Mitchell - D. Garland - I. Okoro - E. Mobley,-0.2
1343,C. Osman - D. Mitchell - D. Garland - L. Stevens - E. Mobley,3.5
1344,C. Wood - M. Kleber - L. Doncic - J. Green - J. Hardy,-2.7
1345,D. DeRozan - A. Drummond - D. Jones Jr. - C. White - A. Dosunmu,-1.4
1346,E. Gordon - D. Nix - K. Martin Jr. - J. Smith Jr. - T. Eason,-2.0
1347,G. Payton II - A. Simons - D. Eubanks - N. Little - S. Sharpe,-1.3
1348,H. Barnes - D. Sabonis - K. Huerter - K. Okpala - D. Mitchell,-0.7000000000000001
1349,H. Barnes - T. Lyles - D. Fox - M. Monk - K. Murray,-0.4
1350,H. Diallo - K. Hayes - I. Livers - C. Cunningham - J. Duren,-2.0
1351,J. Brown - M. Brogdon - R. Williams III - G. Williams - S. Hauser,0.5
1352,J. Green - D. DiVincenzo - J. Poole - A. Lamb - M. Moody,1.4
1353,J. Green - N. Jokic - B. Brown - M. Porter Jr. - C. Braun,1.9
1354,J. Holiday - G. Antetokounmpo - B. Portis - G. Allen - J. Carter,2.2
1355,J. Holiday - K. Middleton - G. Antetokounmpo - B. Portis - P. Connaughton,4.8
1356,J. Valanciunas - D. Graham - J. Hayes - J. Alvarado - D. Daniels,0.7000000000000001
1357,J. Winslow - A. Simons - D. Eubanks - T. Watford - S. Sharpe,-1.2
1358,K. Durant - K. Irving - T. Warren - R. O'Neale - N. Claxton,0.2
1359,K. Irving - R. Bullock - M. Kleber - L. Doncic - J. Green,-1.0
1360,K. Kuzma - K. Nunn - D. Gafford - C. Kispert - J. Goodwin,-2.6
1361,K. Porter Jr. - J. Green - K. Martin Jr. - U. Garuba - J. Smith Jr.,-1.5
1362,L. Dort - I. Joe - J. Robinson-Earl - J. Giddey - J. Williams,2.2
1363,L. James - R. Westbrook - A. Davis - D. Schroder - A. Reaves,3.5
1364,M. Conley - R. Gobert - K. Anderson - N. Alexander-Walker - A. Edwards,-1.3
1365,O. Anunoby - C. Boucher - G. Trent Jr. - P. Achiuwa - S. Barnes,1.3
1366,R. Bullock - T. Hardaway Jr. - D. Finney-Smith - L. Doncic - J. Green,-2.6
1367,R. Gobert - K. Anderson - D. Russell - J. Nowell - A. Edwards,1.5
1368,S. Dinwiddie - J. Harris - R. O'Neale - M. Bridges - N. Claxton,0.0
1369,S. Gilgeous-Alexander - K. Williams - J. Giddey - A. Wiggins - J. Williams,-2.9
1370,T. Gibson - B. Beal - M. Morris - R. Hachimura - C. Kispert,1.5
1371,T. Jones - J. Morant - B. Clarke - J. Konchar - S. Aldama,-1.4
1372,T. McConnell - B. Hield - O. Brissett - J. Smith - B. Mathurin,0.8
1373,Z. Collins - K. Bates-Diop - K. Johnson - T. Jones - M. Branham,-0.5
1374,Z. Collins - K. Johnson - R. Langford - D. Vassell - T. Jones,-0.5
1375,A. Burks - H. Diallo - K. Hayes - I. Livers - J. Duren,2.0
1376,B. Bogdanovic - D. Murray - J. Collins - T. Young - D. Hunter,0.9
1377,B. Bogdanovic - K. Hayes - I. Livers - J. Ivey - J. Duren,-3.3
1378,B. Griffin - M. Smart - J. Brown - M. Brogdon - J. Tatum,-1.9
1379,B. Lopez - J. Ingles - B. Portis - J. Carter - M. Beauchamp,2.3
1380,C. Capela - B. Bogdanovic - D. Murray - J. Collins - D. Hunter,-1.1
1381,C. LeVert - D. Mitchell - J. Allen - D. Garland - D. Wade,0.8
1382,D. Booker - C. Payne - D. Lee - T. Craig - J. Landale,0.0
1383,D. Booker - D. Lee - T. Craig - M. Bridges - D. Ayton,1.6
1384,D. Brooks - J. Morant - B. Clarke - D. Bane - S. Aldama,0.7000000000000001
1385,D. Lillard - N. Little - M. Thybulle - T. Watford - S. Sharpe,2.4
1386,D. McDermott - J. Richardson - Z. Collins - M. Branham - J. Sochan,0.2
1387,D. McDermott - Z. Collins - K. Johnson - M. Branham - J. Sochan,-0.6000000000000001
1388,D. Smith Jr. - S. Mykhailiuk - P. Washington - K. Jones - B. McGowens,-1.6
1389,H. Barnes - D. Sabonis - M. Monk - K. Edwards - D. Mitchell,-4.3
1390,H. Barnes - D. Sabonis - T. Davis - D. Mitchell - K. Murray,3.1
1391,J. Brunson - R. Barrett - O. Toppin - I. Quickley - J. Sims,1.7000000000000002
1392,J. Butler - B. Adebayo - C. Martin - M. Strus - T. Herro,1.8
1393,J. Butler - B. Adebayo - G. Vincent - H. Highsmith - T. Herro,2.3
1394,J. Richardson - J. Poeltl - K. Johnson - D. Vassell - T. Jones,-4.3
1395,J. Tatum - D. White - L. Kornet - P. Pritchard - S. Hauser,3.3
1396,J. Winslow - A. Simons - D. Eubanks - N. Little - S. Sharpe,0.4
1397,K. Durant - K. Irving - S. Curry - R. O'Neale - N. Claxton,-0.30000000000000004
1398,K. Lowry - J. Butler - V. Oladipo - B. Adebayo - M. Strus,3.2
1399,K. Olynyk - J. Clarkson - M. Beasley - J. Vanderbilt - T. Horton-Tucker,-0.9
1400,K. Porter Jr. - J. Christopher - U. Garuba - J. Smith Jr. - T. Eason,0.8
1401,L. James - R. Westbrook - L. Walker IV - W. Gabriel - A. Reaves,1.8
1402,M. Fultz - M. Wagner - C. Anthony - J. Suggs - P. Banchero,1.8
1403,M. Muscala - S. Gilgeous-Alexander - K. Williams - L. Dort - J. Giddey,2.0
1404,N. Batum - R. Jackson - N. Powell - I. Zubac - T. Mann,-0.1
1405,N. Knight - M. Ryan - L. Garza - W. Moore Jr. - J. Minott,1.0
1406,R. Gay - J. Clarkson - M. Beasley - C. Sexton - J. Vanderbilt,-0.6000000000000001
1407,R. Rubio - C. LeVert - D. Mitchell - L. Stevens - E. Mobley,-1.0
1408,R. Westbrook - T. Brown Jr. - W. Gabriel - K. Nunn - M. Christie,-1.6
1409,S. Gilgeous-Alexander - I. Joe - A. Wiggins - J. Williams - J. Williams,3.0
1410,T. Lyles - D. Fox - M. Monk - C. Metu - K. Edwards,5.3
1411,T. Ross - M. Bamba - C. Anthony - F. Wagner - P. Banchero,4.0
1412,T. Rozier - J. McDaniels - N. Richards - J. Bouknight - J. Thor,-1.5
1413,A. Burks - H. Diallo - I. Stewart - I. Livers - J. Ivey,4.3
1414,A. Horford - J. Brown - M. Brogdon - J. Tatum - D. White,0.0
1415,A. Rivers - K. Anderson - J. McLaughlin - J. Nowell - N. Reid,-1.5
1416,B. Bogdanovic - F. Kaminsky - D. Murray - J. Johnson - A. Griffin,-1.3
1417,C. LeVert - D. Mitchell - D. Garland - D. Wade - E. Mobley,-0.5
1418,C. Osman - C. LeVert - J. Allen - D. Garland - E. Mobley,-0.8
1419,C. Osman - D. Mitchell - J. Allen - D. Garland - E. Mobley,2.1
1420,C. Osman - D. Mitchell - J. Allen - I. Okoro - L. Stevens,0.6000000000000001
1421,D. Brooks - J. Morant - X. Tillman - S. Aldama - D. Roddy,-1.5
1422,D. DeRozan - A. Drummond - A. Caruso - C. White - J. Green,2.3
1423,D. DeRozan - D. Jones Jr. - C. White - P. Williams - A. Dosunmu,0.0
1424,D. DeRozan - N. Vucevic - D. Jones Jr. - A. Caruso - C. White,2.4
1425,D. Green - K. Looney - D. DiVincenzo - J. Poole - A. Lamb,0.0
1426,D. Lee - J. Okogie - L. Shamet - J. Landale - I. Wainright,4.0
1427,D. Rose - J. Randle - C. Reddish - I. Quickley - J. Sims,-1.8
1428,G. Dragic - D. DeRozan - A. Drummond - C. White - J. Green,0.8
1429,H. Barnes - D. Sabonis - D. Fox - M. Monk - K. Huerter,1.8
1430,H. Barnes - M. Dellavedova - D. Sabonis - M. Monk - T. Davis,-4.0
1431,J. Brown - M. Brogdon - J. Tatum - R. Williams III - G. Williams,-0.30000000000000004
1432,J. Clarkson - M. Beasley - L. Markkanen - J. Vanderbilt - T. Horton-Tucker,5.3
1433,J. Embiid - G. Niang - S. Milton - M. Thybulle - T. Maxey,4.5
1434,J. Harden - T. Harris - J. Embiid - G. Niang - T. Maxey,0.7000000000000001
1435,J. Holiday - G. Antetokounmpo - J. Ingles - P. Connaughton - G. Allen,-2.1
1436,J. Poeltl - K. Bates-Diop - K. Johnson - T. Jones - M. Branham,-1.7000000000000002
1437,J. Wall - M. Morris Sr. - I. Zubac - A. Coffey - T. Mann,-4.5
1438,K. Caldwell-Pope - A. Gordon - N. Jokic - J. Murray - B. Hyland,1.7000000000000002
1439,K. Caldwell-Pope - A. Gordon - N. Jokic - J. Murray - C. Braun,0.8
1440,K. Durant - K. Irving - R. O'Neale - Y. Watanabe - N. Claxton,-0.9
1441,K. Love - C. Osman - D. Garland - L. Stevens - E. Mobley,-0.2
1442,K. Love - R. Neto - C. Osman - C. LeVert - E. Mobley,-0.6000000000000001
1443,K. Porzingis - D. Wright - K. Kuzma - D. Avdija - C. Kispert,2.4
1444,K. Porzingis - K. Kuzma - M. Morris - R. Hachimura - D. Avdija,2.3
1445,M. Brogdon - D. White - R. Williams III - G. Williams - S. Hauser,-1.6
1446,M. Conley - K. Olynyk - J. Clarkson - M. Beasley - L. Markkanen,0.1
1447,M. Conley - K. Olynyk - J. Clarkson - M. Beasley - W. Kessler,-0.5
1448,M. Fultz - J. Isaac - W. Carter Jr. - J. Suggs - P. Banchero,1.3
1449,M. Fultz - M. Wagner - B. Bol - K. Harris - P. Banchero,0.2
1450,N. Jokic - V. Cancar - B. Brown - M. Porter Jr. - C. Braun,1.3
1451,P. George - K. Leonard - R. Jackson - N. Powell - I. Zubac,3.6
1452,P. George - M. Morris Sr. - N. Powell - I. Zubac - L. Kennard,2.3
1453,P. Siakam - O. Anunoby - C. Boucher - P. Achiuwa - J. Dowtin Jr.,-2.0
1454,R. Bullock - T. Hardaway Jr. - S. Dinwiddie - D. Finney-Smith - L. Doncic,1.5
1455,R. Bullock - T. Hardaway Jr. - S. Dinwiddie - D. Powell - L. Doncic,1.4
1456,R. Holmes - T. Lyles - D. Fox - M. Monk - K. Okpala,-0.5
1457,R. Rubio - C. LeVert - D. Mitchell - J. Allen - I. Okoro,0.30000000000000004
1458,S. Curry - K. Thompson - K. Looney - D. DiVincenzo - J. Kuminga,-0.7000000000000001
1459,S. Gilgeous-Alexander - K. Williams - L. Dort - I. Joe - J. Williams,2.7
1460,T. Gibson - W. Barton - K. Kuzma - D. Avdija - J. Goodwin,-0.30000000000000004
1461,T. Harris - J. Embiid - G. Niang - D. Melton - T. Maxey,-0.2
1462,T. Jones - D. Brooks - J. Jackson Jr. - B. Clarke - J. Konchar,1.2
1463,T. Lyles - D. Sabonis - M. Monk - K. Edwards - D. Mitchell,1.0
1464,T. McConnell - B. Hield - A. Nesmith - I. Jackson - B. Mathurin,-0.4
1465,T. McConnell - B. Hield - C. Duarte - I. Jackson - B. Mathurin,1.0
1466,T. McConnell - B. Hield - O. Brissett - I. Jackson - B. Mathurin,0.30000000000000004
1467,Z. Collins - K. Johnson - R. Langford - T. Jones - J. Sochan,0.30000000000000004
1468,B. Adebayo - C. Martin - G. Vincent - M. Strus - T. Herro,1.0
1469,B. Bogdanovic - A. Holiday - T. Young - O. Okongwu - J. Johnson,1.0
1470,B. Bogdanovic - S. Bey - I. Livers - J. Ivey - J. Duren,-2.7
1471,B. Griffin - M. Brogdon - D. White - G. Williams - S. Hauser,1.1
1472,B. Lopez - B. Portis - P. Connaughton - G. Allen - J. Carter,-2.3
1473,B. Lopez - J. Holiday - G. Antetokounmpo - P. Connaughton - J. Carter,2.9
1474,B. Lopez - J. Holiday - J. Ingles - P. Connaughton - G. Allen,1.1
1475,C. Capela - J. Collins - T. Young - D. Hunter - S. Bey,-0.4
1476,C. Osman - C. LeVert - D. Mitchell - D. Garland - E. Mobley,1.0
1477,C. Osman - D. Garland - I. Okoro - L. Stevens - E. Mobley,1.2
1478,C. Osman - J. Allen - D. Garland - L. Stevens - E. Mobley,2.2
1479,D. Bertans - R. Bullock - S. Dinwiddie - D. Powell - J. Green,3.0
1480,D. Booker - C. Payne - T. Craig - M. Bridges - J. Landale,-1.1
1481,D. DeRozan - N. Vucevic - A. Caruso - C. White - J. Green,2.6
1482,D. DeRozan - N. Vucevic - Z. LaVine - D. Jones Jr. - C. White,-2.7
1483,D. Green - D. DiVincenzo - J. Poole - J. Kuminga - A. Lamb,2.6
1484,D. Lillard - J. Grant - D. Eubanks - N. Little - S. Sharpe,3.0
1485,D. Lillard - J. Hart - D. Eubanks - T. Watford - S. Sharpe,1.6
1486,D. McDermott - K. Bates-Diop - D. Graham - C. Bassey - B. Wesley,0.0
1487,E. Fournier - I. Hartenstein - J. Brunson - O. Toppin - I. Quickley,3.8
1488,G. Dragic - D. DeRozan - N. Vucevic - D. Jones Jr. - C. White,0.0
1489,J. Embiid - G. Niang - D. House Jr. - S. Milton - T. Maxey,1.4
1490,J. Grant - J. Nurkic - J. Winslow - N. Little - S. Sharpe,1.2
1491,J. Green - D. Jordan - J. Murray - B. Brown - B. Hyland,-2.5
1492,J. Green - K. Martin Jr. - U. Garuba - T. Washington Jr. - T. Eason,-1.8
1493,J. Harden - G. Niang - J. McDaniels - T. Maxey - P. Reed,-3.8
1494,J. Harden - T. Harris - D. Melton - T. Maxey - P. Reed,0.1
1495,J. Randle - I. Hartenstein - J. Hart - Q. Grimes - I. Quickley,1.9
1496,J. Randle - J. Brunson - R. Barrett - C. Reddish - O. Toppin,1.3
1497,J. Valanciunas - B. Ingram - H. Jones - T. Murphy III - J. Alvarado,0.1
1498,K. Caldwell-Pope - A. Gordon - N. Jokic - B. Brown - C. Braun,1.7000000000000002
1499,K. Durant - P. Mills - K. Irving - R. O'Neale - N. Claxton,-1.0
1500,K. Thompson - K. Looney - D. DiVincenzo - T. Jerome - J. Kuminga,-1.3
1501,L. James - R. Westbrook - T. Brown Jr. - W. Gabriel - A. Reaves,1.2
1502,M. Conley - K. Olynyk - J. Clarkson - M. Beasley - J. Vanderbilt,-1.8
1503,M. Conley - K. Olynyk - L. Markkanen - C. Sexton - J. Vanderbilt,-2.7
1504,M. Fultz - M. Wagner - C. Anthony - F. Wagner - P. Banchero,0.2
1505,M. Fultz - W. Carter Jr. - C. Anthony - J. Suggs - P. Banchero,0.1
1506,M. Morris Sr. - K. Leonard - N. Powell - I. Zubac - T. Mann,-1.2
1507,P. Tucker - T. Harris - D. Melton - S. Milton - P. Reed,3.0
1508,R. Gay - J. Clarkson - M. Beasley - J. Vanderbilt - N. Alexander-Walker,-0.8
1509,S. Adams - T. Jones - D. Brooks - J. Jackson Jr. - J. Morant,0.2
1510,S. Adams - T. Jones - J. Morant - S. Aldama - D. Roddy,-0.2
1511,S. Curry - J. Green - D. DiVincenzo - J. Poole - J. Kuminga,-0.4
1512,S. Harrison - K. Knox II - S. Sharpe - J. Walker - J. Butler Jr.,-2.5
1513,T. Hardaway Jr. - S. Dinwiddie - D. Finney-Smith - M. Kleber - L. Doncic,0.0
1514,T. Jones - J. Jackson Jr. - J. Konchar - D. Bane - D. Roddy,2.3
1515,T. Lyles - D. Sabonis - M. Monk - T. Davis - D. Mitchell,-0.30000000000000004
1516,T. McConnell - M. Turner - B. Hield - T. Haliburton - A. Nesmith,-0.5
1517,T. Ross - M. Bamba - B. Bol - C. Okeke - J. Suggs,2.3
1518,T. Ross - M. Fultz - M. Wagner - B. Bol - P. Banchero,0.0
1519,T. Young - F. VanVleet - C. Boucher - M. Flynn - S. Barnes,-0.30000000000000004
1520,A. Davis - D. Russell - M. Beasley - T. Brown Jr. - R. Hachimura,0.30000000000000004
1521,A. Drummond - Z. LaVine - A. Caruso - C. White - P. Williams,-3.4
1522,B. Bogdanovic - H. Diallo - K. Hayes - S. Bey - J. Duren,1.2
1523,C. LeVert - D. Mitchell - J. Allen - I. Okoro - E. Mobley,-0.8
1524,C. McCollum - L. Nance Jr. - N. Marshall - T. Murphy III - D. Daniels,-1.5
1525,C. Paul - T. Warren - D. Booker - J. Okogie - D. Ayton,0.2
1526,D. Lillard - J. Grant - G. Payton II - D. Eubanks - S. Sharpe,1.2
1527,G. Dragic - D. DeRozan - A. Drummond - A. Caruso - J. Green,0.2
1528,I. Smith - V. Cancar - Z. Nnaji - C. Braun - P. Watson,-1.4
1529,J. Green - J. Tate - J. Christopher - A. Sengun - T. Eason,1.1
1530,J. Green - K. Caldwell-Pope - N. Jokic - J. Murray - M. Porter Jr.,2.2
1531,J. Green - K. Martin Jr. - J. Tate - A. Sengun - T. Eason,1.8
1532,J. Randle - J. Hart - J. Brunson - M. Robinson - Q. Grimes,2.4
1533,K. Anderson - J. Nowell - N. Reid - A. Edwards - J. McDaniels,0.0
1534,K. Durant - K. Irving - R. O'Neale - N. Claxton - C. Thomas,-3.8
1535,K. Looney - D. DiVincenzo - T. Jerome - J. Poole - A. Lamb,1.0
1536,K. Lowry - J. Butler - D. Dedmon - M. Strus - T. Herro,-2.0
1537,K. Olynyk - J. Clarkson - M. Beasley - C. Sexton - J. Vanderbilt,-1.0
1538,K. Porter Jr. - J. Green - J. Tate - A. Sengun - J. Smith Jr.,0.1
1539,K. Thompson - D. Green - K. Looney - D. DiVincenzo - T. Jerome,2.6
1540,M. Harrell - G. Niang - F. Korkmaz - D. House Jr. - S. Milton,-0.2
1541,M. Smart - J. Brown - M. Brogdon - J. Tatum - G. Williams,0.6000000000000001
1542,M. Smart - J. Brown - M. Brogdon - J. Tatum - R. Williams III,1.2
1543,M. Turner - O. Brissett - A. Nembhard - T. Haliburton - B. Mathurin,0.0
1544,N. Batum - J. Wall - N. Powell - I. Zubac - T. Mann,1.5
1545,P. Siakam - F. VanVleet - G. Trent Jr. - S. Barnes - C. Koloko,1.8
1546,P. Tucker - J. Harden - T. Harris - M. Harrell - T. Maxey,-0.6000000000000001
1547,R. Gay - K. Dunn - D. Jones - L. Markkanen - S. Fontecchio,-2.2
1548,R. Gobert - D. Russell - N. Reid - A. Edwards - J. McDaniels,-2.2
1549,R. Westbrook - P. Beverley - A. Davis - T. Brown Jr. - L. Walker IV,-0.30000000000000004
1550,S. Adams - J. Morant - J. Konchar - S. Aldama - D. Roddy,-0.7000000000000001
1551,S. Adams - T. Jones - J. Morant - J. Konchar - D. Roddy,-1.1
1552,T. Hardaway Jr. - D. Powell - D. Finney-Smith - L. Doncic - J. Green,-1.3
1553,T. Jones - D. Brooks - J. Jackson Jr. - B. Clarke - D. Roddy,-1.9
1554,T. Jones - D. Brooks - J. Jackson Jr. - J. Konchar - S. Aldama,1.0
1555,T. Jones - L. Kennard - D. Brooks - J. Jackson Jr. - D. Bane,1.6
1556,T. Lyles - D. Fox - M. Monk - C. Metu - K. Murray,0.0
1557,T. McConnell - O. Brissett - T. Haliburton - I. Jackson - B. Mathurin,-0.5
1558,T. Young - F. VanVleet - O. Anunoby - G. Trent Jr. - S. Barnes,3.0
1559,X. Tillman - Z. Williams - S. Aldama - K. Chandler - D. Roddy,-3.0
1560,A. Burks - B. Bogdanovic - K. Hayes - S. Bey - I. Stewart,0.2
1561,A. Burks - B. Bogdanovic - K. Hayes - S. Bey - J. Duren,2.6
1562,A. Burks - B. Bogdanovic - M. Bagley III - S. Bey - J. Ivey,-1.8
1563,A. Davis - D. Schroder - M. Beasley - T. Brown Jr. - R. Hachimura,-2.7
1564,A. Horford - J. Tatum - D. White - G. Williams - S. Hauser,1.5
1565,A. Rivers - R. Gobert - D. Russell - J. Nowell - J. McDaniels,-1.4
1566,B. Lopez - G. Hill - J. Holiday - B. Portis - G. Allen,0.8
1567,B. Lopez - G. Hill - J. Holiday - B. Portis - P. Connaughton,2.0
1568,B. Lopez - J. Holiday - J. Ingles - B. Portis - P. Connaughton,0.8
1569,C. McCollum - J. Richardson - L. Nance Jr. - B. Ingram - N. Marshall,0.4
1570,C. McCollum - L. Nance Jr. - Z. Williamson - N. Marshall - D. Daniels,0.7000000000000001
1571,C. Paul - T. Ross - D. Booker - J. Okogie - D. Ayton,0.9
1572,D. Lillard - J. Grant - J. Hart - T. Watford - S. Sharpe,-1.5
1573,D. Smith Jr. - P. Washington - J. McDaniels - N. Richards - J. Bouknight,-0.1
1574,D. Wright - K. Kuzma - D. Gafford - D. Avdija - C. Kispert,-2.5
1575,F. Ntilikina - T. Pinson - M. Wright IV - A. Lawson - J. Hardy,1.3
1576,G. Dragic - D. DeRozan - N. Vucevic - Z. LaVine - P. Williams,-2.0
1577,G. Harris - M. Fultz - M. Wagner - C. Anthony - P. Banchero,0.6000000000000001
1578,G. Hayward - K. Oubre Jr. - T. Rozier - N. Richards - J. Thor,-2.2
1579,H. Barnes - D. Sabonis - M. Monk - K. Huerter - D. Mitchell,-0.5
1580,J. Embiid - G. Niang - D. Melton - S. Milton - J. McDaniels,0.6000000000000001
1581,J. Grant - A. Simons - D. Eubanks - N. Little - S. Sharpe,-2.5
1582,J. Grant - J. Nurkic - A. Simons - K. Johnson - S. Sharpe,-3.8
1583,J. Randle - I. Hartenstein - R. Barrett - Q. Grimes - I. Quickley,0.7000000000000001
1584,J. Tate - J. Christopher - U. Garuba - J. Smith Jr. - T. Eason,0.2
1585,K. Kuzma - D. Gafford - D. Avdija - C. Kispert - J. Goodwin,0.8
1586,K. Love - C. Osman - C. LeVert - D. Mitchell - J. Allen,0.6000000000000001
1587,K. Porter Jr. - J. Green - U. Garuba - J. Smith Jr. - T. Eason,-3.0
1588,M. Conley - R. Gobert - N. Alexander-Walker - A. Edwards - J. McDaniels,2.2
1589,M. Fultz - G. Bitadze - C. Anthony - J. Suggs - P. Banchero,-1.8
1590,P. Siakam - F. VanVleet - C. Boucher - G. Trent Jr. - P. Achiuwa,-0.8
1591,R. Bullock - T. Hardaway Jr. - D. Powell - L. Doncic - J. Green,2.1
1592,R. Gay - J. Clarkson - M. Beasley - N. Alexander-Walker - W. Kessler,-0.2
1593,R. Gay - M. Beasley - L. Markkanen - C. Sexton - W. Kessler,2.2
1594,R. Gobert - D. Russell - T. Prince - J. Nowell - J. McDaniels,-1.1
1595,R. Rubio - C. LeVert - J. Allen - D. Garland - L. Stevens,0.4
1596,R. Rubio - C. Osman - C. LeVert - D. Wade - E. Mobley,1.0
1597,S. Dinwiddie - R. O'Neale - D. Finney-Smith - M. Bridges - C. Thomas,-1.9
1598,T. McConnell - M. Turner - B. Hield - T. Haliburton - B. Mathurin,0.2
1599,T. McConnell - O. Brissett - A. Nembhard - I. Jackson - B. Mathurin,-0.1
1600,T. Rozier - D. Smith Jr. - N. Richards - J. Thor - B. McGowens,-1.3
1601,T. Young - P. Siakam - C. Boucher - M. Flynn - S. Barnes,-0.9
1602,Z. Collins - K. Johnson - T. Jones - M. Branham - J. Sochan,-2.9
1603,A. Davis - D. Russell - T. Brown Jr. - R. Hachimura - A. Reaves,0.6000000000000001
1604,A. Horford - M. Smart - J. Brown - M. Brogdon - D. White,0.4
1605,A. Rivers - J. Nowell - N. Reid - A. Edwards - J. McDaniels,1.9
1606,A. Rivers - R. Gobert - D. Russell - J. Nowell - N. Reid,0.0
1607,A. Rivers - R. Gobert - K. Anderson - A. Edwards - J. McDaniels,-0.7000000000000001
1608,B. Bogdanovic - H. Diallo - S. Bey - J. Ivey - J. Duren,-2.0
1609,C. Capela - B. Bogdanovic - D. Murray - D. Hunter - S. Bey,-1.7000000000000002
1610,C. LeVert - D. Mitchell - J. Allen - L. Stevens - E. Mobley,1.7000000000000002
1611,C. McCollum - J. Richardson - L. Nance Jr. - N. Marshall - T. Murphy III,-2.3
1612,C. McCollum - L. Nance Jr. - T. Murphy III - J. Alvarado - D. Daniels,0.2
1613,C. Osman - C. LeVert - D. Garland - I. Okoro - E. Mobley,2.3
1614,D. Lee - J. Okogie - J. Landale - D. Washington Jr. - I. Wainright,-0.8
1615,D. Lillard - J. Grant - J. Hart - D. Eubanks - S. Sharpe,2.4
1616,D. Sabonis - D. Fox - K. Huerter - T. Davis - K. Murray,1.3
1617,E. Gordon - D. Nix - K. Martin Jr. - A. Sengun - T. Eason,0.8
1618,F. VanVleet - O. Anunoby - C. Boucher - J. Dowtin Jr. - C. Koloko,1.6
1619,H. Barnes - D. Sabonis - D. Fox - K. Huerter - K. Edwards,1.8
1620,I. Hartenstein - Q. Grimes - O. Toppin - I. Quickley - M. McBride,1.3
1621,I. Smith - V. Cancar - D. Reed - Z. Nnaji - C. Braun,-1.0
1622,J. Brown - M. Brogdon - D. White - R. Williams III - S. Hauser,2.0
1623,J. Embiid - G. Niang - D. Melton - J. McDaniels - T. Maxey,0.1
1624,J. Grant - G. Payton II - A. Simons - D. Eubanks - S. Sharpe,-0.4
1625,J. Green - K. Caldwell-Pope - A. Gordon - B. Brown - C. Braun,-1.0
1626,J. Richardson - Z. Collins - K. Johnson - M. Branham - J. Sochan,-0.5
1627,J. Valanciunas - C. McCollum - H. Jones - T. Murphy III - J. Alvarado,1.0
